name,city,rating,rating_count,cost,cuisine,main_city
FRIZZLED CHICKEN,DUMDUM,4.0,314.0,₹ 200,Fast Food,KOLKATA
BABUMOSHAI,DUMDUM,4.0,314.0,₹ 400,"North Indian,Indian",KOLKATA
6 BALLYGUNGE PLACE TAKEAWAY,DUMDUM,5.0,30.0,₹ 800,Indian,KOLKATA
CHACHA'S KITCHEN,DUMDUM,4.0,314.0,₹ 200,"Fast Food,Biryani",KOLKATA
ZAIQAA,DUMDUM,4.0,314.0,₹ 300,"Chinese,North Indian",KOLKATA
ROSHEIYA,DUMDUM,4.0,314.0,₹ 500,Indian,KOLKATA
MAMTA'S KITCHEN,DUMDUM,4.0,314.0,₹ 350,"Chinese,North Indian",KOLKATA
WOW SAMMY FRIED CHICKEN,DUMDUM,4.0,314.0,₹ 200,"Fast Food,Combo",KOLKATA
BANGLAR SWAD,DUMDUM,4.0,314.0,₹ 200,North Indian,KOLKATA
VEG FOODIES,DUMDUM,4.0,314.0,₹ 250,"North Indian,Chinese",KOLKATA
RED CHILLI,DUMDUM,4.0,80.0,₹ 250,"Biryani,Indian",KOLKATA
DELHI CAFE AND RESTAURANT,DUMDUM,4.0,314.0,₹ 120,"Chinese,Fast Food",KOLKATA
THE ADDA CAFE,DUMDUM,4.0,314.0,₹ 250,"Cafe,Snacks",KOLKATA
FOOD CENTRE,DUMDUM,4.5,80.0,₹ 250,Indian,KOLKATA
BAKE INDIA,DUMDUM,4.0,314.0,₹ 200,"Bakery,Desserts",KOLKATA
DOMINO'S PIZZA,DUMDUM,4.5,300.0,₹ 400,Pizzas,KOLKATA
BOITHAK-KHANA,DUMDUM,4.0,314.0,₹ 250,"Snacks,Italian",KOLKATA
ROYAL BIRYANI AND SPICE,DUMDUM,4.0,314.0,₹ 400,"Chinese,Biryani",KOLKATA
SONDHA VOJON,DUMDUM,4.0,314.0,₹ 200,"Chinese,Indian",KOLKATA
KOLKATA CHOCOLATE WALA,DUMDUM,4.0,314.0,₹ 150,Desserts,KOLKATA
INDIAN ZAIKA,DUMDUM,4.0,314.0,₹ 400,"Indian,Chinese",KOLKATA
THE BROOKLYN CREAMERY - HEALTHY ICE CREAM,DUMDUM,4.5,30.0,₹ 200,"Desserts,Ice Cream",KOLKATA
AAHAR BANJAN,DUMDUM,4.0,314.0,₹ 200,"Bengali,Chinese",KOLKATA
24*7 CAFE,DUMDUM,4.5,80.0,₹ 150,"Snacks,Indian",KOLKATA
SADER RAJA,DUMDUM,4.0,314.0,₹ 200,Chinese,KOLKATA
NONI RAMISH NATARAJ RESTAURANT,DUMDUM,4.0,314.0,₹ 400,"North Indian,Biryani",KOLKATA
FAREST KITCHEN,DUMDUM,4.0,30.0,₹ 250,Chinese,KOLKATA
MOMO PHILIA,DUMDUM,4.0,314.0,₹ 200,"Chinese,Fast Food",KOLKATA
HAJI ALI BIRYANI KOLKATA,DUMDUM,4.0,314.0,₹ 250,Biryani,KOLKATA
CHANDIGARH HOTEL,DUMDUM,4.0,800.0,₹ 300,Indian,KOLKATA
ZIQRA RESTAURANT,DUMDUM,4.0,80.0,₹ 300,Mughlai,KOLKATA
THE TASTY COOK,DUMDUM,3.5,80.0,₹ 400,"Chinese,Indian",KOLKATA
DELICIOUS FOOD CORNER,DUMDUM,4.0,314.0,₹ 300,Indian,KOLKATA
THE BRUNCH BOX,DUMDUM,4.0,314.0,₹ 300,Indian,KOLKATA
FOOD FACTORY,DUMDUM,4.0,314.0,₹ 250,"Chinese,Indian",KOLKATA
MAMA'S KITCHEN,DUMDUM,4.0,314.0,₹ 150,Chinese,KOLKATA
SHAHZAIB BIRYANI HOUSE,DUMDUM,4.0,314.0,₹ 370,Biryani,KOLKATA
SONALI KITCHEN,DUMDUM,4.0,314.0,₹ 250,"Fast Food,Snacks",KOLKATA
CAKE WALAS,DUMDUM,4.0,314.0,₹ 250,"Bakery,Indian",KOLKATA
WOW BURGER & SANDWICH,DUMDUM,4.0,314.0,₹ 300,"Indian,Snacks",KOLKATA
HUGS WITH MUGS,DUMDUM,4.0,314.0,₹ 400,"Italian,Indian",KOLKATA
FOODIES PARADISE,DUMDUM,4.0,314.0,₹ 200,"Chinese,North Indian",KOLKATA
CAFE LEO,DUMDUM,4.0,314.0,₹ 300,"Continental,Pastas",KOLKATA
GRAND PIZZA INC,DUMDUM,4.0,314.0,₹ 200,"Pizzas,Beverages",KOLKATA
GRAND BIRYANI INC,DUMDUM,4.0,314.0,₹ 250,Biryani,KOLKATA
ANNU VEG RASOI,DUMDUM,4.0,314.0,₹ 200,"North Indian,Thalis",KOLKATA
THE IRISH BREWERY - A UNIT OF THE FORTUNE BAKERY (,DUMDUM,4.0,314.0,₹ 600,"Pizzas,Burgers",KOLKATA
PARK FAST FOOD CENTRE,DUMDUM,4.5,300.0,₹ 280,"Indian,Chinese",KOLKATA
CHAPLIN CHINESE RESTAURANT,DUMDUM,4.0,30.0,₹ 300,North Indian,KOLKATA
GITA RANIS SUSWADU HESEL,DUMDUM,3.5,30.0,₹ 200,Indian,KOLKATA
FOODIZM,DUMDUM,4.5,300.0,₹ 300,"Chinese,Thai",KOLKATA
NEW SHER E PUNJAB HOTEL,DUMDUM,4.5,300.0,₹ 400,"Indian,Chinese",KOLKATA
HAJI BIRYANI,DUMDUM,4.0,30.0,₹ 200,"Biryani,Snacks",KOLKATA
PLEASURE EVENING,DUMDUM,4.0,314.0,₹ 300,"Indian,Chinese",KOLKATA
GURUDEV RESTAURANT,DUMDUM,4.5,300.0,₹ 300,"Indian,Chinese",KOLKATA
MAA KALI MISTANNA VANDER,DUMDUM,4.5,300.0,₹ 200,"Sweets,Snacks",KOLKATA
MITRA CAFE,DUMDUM,4.5,800.0,₹ 300,"North Indian,Fast Food",KOLKATA
FOOD ON FIRE,DUMDUM,4.0,314.0,₹ 150,"Italian-American,Chinese",KOLKATA
PAKKA BANGALI,DUMDUM,4.0,314.0,₹ 200,"Chinese,Snacks",KOLKATA
GINNIR HESHEL,DUMDUM,4.0,314.0,₹ 149,Chinese,KOLKATA
SWAAD ANUSAAR,DUMDUM,3.5,30.0,₹ 300,Indian,KOLKATA
THE SPICE ROUTE,DUMDUM,4.5,30.0,₹ 300,"North Indian,Tandoor",KOLKATA
WRAP KING,DUMDUM,4.0,80.0,₹ 300,"Mexican,Beverages",KOLKATA
SPICY LANKA,DUMDUM,4.0,314.0,₹ 280,Indian,KOLKATA
AKRAM'S BIRYANI,DUMDUM,4.0,314.0,₹ 200,"Biryani,Indian",KOLKATA
SERA BANGALI,DUMDUM,4.0,314.0,₹ 200,"Bengali,Beverages",KOLKATA
BALAJI PURE VEG,DUMDUM,4.0,314.0,₹ 200,"North Indian,Snacks",KOLKATA
NEW ARSALAN BIRYANI,DUMDUM,4.0,30.0,₹ 200,"Biryani,Snacks",KOLKATA
THE FOOD FOREST,DUMDUM,4.0,314.0,₹ 300,"Chinese,Biryani",KOLKATA
EXCELLENT RESTAURANT,DUMDUM,4.0,314.0,₹ 200,"Snacks,Indian",KOLKATA
MAHAKAL STREET FOOD,DUMDUM,4.0,314.0,₹ 200,"Bengali,Indian",KOLKATA
KREAMZ,DUMDUM,4.0,314.0,₹ 200,Bakery,KOLKATA
FLAVORS OF EAST,DUMDUM,4.0,300.0,₹ 250,Indian,KOLKATA
LOKENATH RESTAURANT,DUMDUM,3.5,80.0,₹ 250,Indian,KOLKATA
BANDHAN HOTEL & RESTAURANT,DUMDUM,4.0,80.0,₹ 400,"Chinese,North Indian",KOLKATA
MITHUN CHICKEN CENTER & RESTAURANT,DUMDUM,4.0,30.0,₹ 200,North Indian,KOLKATA
MAA KALI FAST FOOD CENTRE,DUMDUM,4.0,314.0,₹ 315,Chinese,KOLKATA
PET PUJA,DUMDUM,3.5,30.0,₹ 250,"Rajasthani,Indian",KOLKATA
SPICY EXPRESS,DUMDUM,4.0,314.0,₹ 250,"Indian,Chinese",KOLKATA
BIGGIES BURGER,DUMDUM,4.5,300.0,₹ 300,"American,Fast Food",KOLKATA
LOVELY BIRIYANI,DUMDUM,4.0,314.0,₹ 300,Biryani,KOLKATA
CHOWDHURY'S KITCHEN,DUMDUM,4.0,314.0,₹ 300,"Chinese,Indian",KOLKATA
STEAMING MUG,DUMDUM,4.5,30.0,₹ 250,Italian,KOLKATA
TANDOORI NIGHTS,DUMDUM,4.0,314.0,₹ 100,"Tandoor,Snacks",KOLKATA
MONGINIS,DUMDUM,4.0,314.0,₹ 300,"Bakery,Desserts",KOLKATA
D TASTY RIDE,DUMDUM,4.0,314.0,₹ 500,Chinese,KOLKATA
DHAKA BIRYANI HOUSE,DUMDUM,4.5,300.0,₹ 500,"Biryani,Indian",KOLKATA
KOLKATA BAKERS,DUMDUM,4.0,314.0,₹ 200,"Bakery,Fast Food",KOLKATA
ASO BASI PASAPASI KICHUKHAN,DUMDUM,4.0,314.0,₹ 200,"North Indian,Chinese",KOLKATA
FLURYS,DUMDUM,4.5,300.0,₹ 500,"Desserts,Healthy Food",KOLKATA
SAVISTER,DUMDUM,4.0,30.0,₹ 250,"Snacks,Beverages",KOLKATA
HOME MEAL,DUMDUM,4.0,314.0,₹ 300,"Indian,Chinese",KOLKATA
NEW HAJI SAHAB,DUMDUM,4.0,314.0,₹ 300,"Snacks,Indian",KOLKATA
PIZZA HOUSE,DUMDUM,4.0,314.0,₹ 400,Pizzas,KOLKATA
HORN OK PLEASE,DUMDUM,4.0,314.0,₹ 300,"Chinese,North Indian",KOLKATA
BIRYANI HOUSE,DUMDUM,4.0,314.0,₹ 100,Sweets,KOLKATA
WHATS POPPIN,DUMDUM,4.0,314.0,₹ 400,"Continental,Snacks",KOLKATA
GUNJA'S BAKERY,DUMDUM,4.5,30.0,₹ 250,Desserts,KOLKATA
THE FLAVOURS,DUMDUM,4.5,80.0,₹ 300,"North Indian,Chinese",KOLKATA
HASTY TASTY,DUMDUM,4.0,314.0,₹ 400,"North Indian,Chinese",KOLKATA
NEW BELA ARSALAN BIRYANI HOUSE,DUMDUM,4.0,314.0,₹ 300,Biryani,KOLKATA
R B SOUTH INDIAN CENTER,DUMDUM,4.5,30.0,₹ 150,South Indian,KOLKATA
HAMBAA SHAKES AND CREAM LOUNGE,DUMDUM,4.0,314.0,₹ 250,"Street Food,Snacks",KOLKATA
FOOD JD JUNCTION,DUMDUM,4.0,314.0,₹ 200,"Chinese,Indian",KOLKATA
EKLA CHALO RE,DUMDUM,4.0,314.0,₹ 100,"Bengali,Biryani",KOLKATA
AANNAZ,DUMDUM,3.5,300.0,₹ 350,"Indian,Chinese",KOLKATA
DARAO POTHIK BOR,DUMDUM,4.5,3000.0,₹ 800,"North Indian,Chinese",KOLKATA
A1 HAJI FAST FOOD,DUMDUM,4.0,300.0,₹ 300,"Mughlai,Indian",KOLKATA
NEW HAJI BIRYANI,DUMDUM,4.0,800.0,₹ 150,Biryani,KOLKATA
ROAD TO TIBET,DUMDUM,4.0,314.0,₹ 600,Tibetan,KOLKATA
RONDHONE BONDHON (DAWAT-E-AHMADIYA),DUMDUM,4.0,314.0,₹ 250,"North Indian,Seafood",KOLKATA
HANDI WALA,DUMDUM,4.0,314.0,₹ 300,"Indian,Chinese",KOLKATA
UTTRA SNACKS BAR,DUMDUM,4.0,314.0,₹ 250,"Chinese,Mughlai",KOLKATA
SABITA RESTAURANT,DUMDUM,4.0,3000.0,₹ 300,"North Indian,Chinese",KOLKATA
WOW FRIED CHICKEN,DUMDUM,4.5,300.0,₹ 150,Fast Food,KOLKATA
ONE STEP AHEAD,DUMDUM,4.5,80.0,₹ 300,"Bakery,Desserts",KOLKATA
CALCUTTA 7,DUMDUM,4.5,80.0,₹ 350,Indian,KOLKATA
ROYS VEG,DUMDUM,4.0,314.0,₹ 300,Indian,KOLKATA
CAKE CORNER,DUMDUM,4.0,314.0,₹ 100,"Bakery,Indian",KOLKATA
CHOLO KHAI,DUMDUM,4.5,30.0,₹ 200,Bengali,KOLKATA
A-LA-CARTE,DUMDUM,4.0,314.0,₹ 300,"Chinese,Indian",KOLKATA
B M SNACKS,DUMDUM,4.0,314.0,₹ 200,"Chinese,Indian",KOLKATA
FOODPATH,DUMDUM,4.0,300.0,₹ 400,"Italian,Snacks",KOLKATA
SINGH JI KA DHABA,DUMDUM,4.0,314.0,₹ 150,"North Indian,Chinese",KOLKATA
ADARSHA HINDU HOTEL,DUMDUM,4.0,314.0,₹ 300,"Chinese,Snacks",KOLKATA
PIZZAMOC'S,DUMDUM,4.0,80.0,₹ 200,Italian,KOLKATA
PUCHKAMAN,DUMDUM,3.0,80.0,₹ 150,Fast Food,KOLKATA
ANNAPURNA MAYER RANNAGHOR,DUMDUM,4.0,314.0,₹ 250,"Snacks,Bengali",KOLKATA
PETUK HORI,DUMDUM,4.0,314.0,₹ 200,"Combo,Bengali",KOLKATA
SINDHUJA FOOD HUB,DUMDUM,4.0,314.0,₹ 280,"Indian,Chinese",KOLKATA
HAJI BIRYANI,DUMDUM,4.0,80.0,₹ 150,Biryani,KOLKATA
TREAT & BITE,DUMDUM,4.5,80.0,₹ 200,"Chinese,Tandoor",KOLKATA
PRINCE BIRIYANI,DUMDUM,4.0,314.0,₹ 300,"Biryani,North Indian",KOLKATA
SANKAR RECIPES,DUMDUM,4.0,314.0,₹ 200,"Chinese,Thalis",KOLKATA
MAI AUR MERI CHAI,DUMDUM,4.0,314.0,₹ 200,"Fast Food,Italian",KOLKATA
HAJI KOLKATA BIRYANI HOUSE -DUM DUM,DUMDUM,4.0,300.0,₹ 200,"Biryani,Indian",KOLKATA
THE BEST BITE,DUMDUM,4.0,314.0,₹ 200,Fast Food,KOLKATA
SHANGHAI FLAVOURS OF CHINA TOWN,DUMDUM,4.0,300.0,₹ 200,"Chinese,Asian",KOLKATA
DINNERS BAR CUM RESTAURANT,DUMDUM,4.0,30.0,₹ 600,"Chinese,Indian",KOLKATA
B T ROAD CLASSIC DHABA,DUMDUM,4.0,314.0,₹ 200,"Biryani,Indian",KOLKATA
16 ANA SANKS,DUMDUM,4.0,314.0,₹ 300,"Chinese,North Indian",KOLKATA
DUMGHAN,DUMDUM,4.0,80.0,₹ 300,"Biryani,North Eastern",KOLKATA
DIL SE DESI,DUMDUM,4.0,314.0,₹ 300,"Bengali,North Indian",KOLKATA
FRYPAN,DUMDUM,4.0,314.0,₹ 250,"Bengali,Chinese",KOLKATA
ANANDA MELA CONFECTIONERY,DUMDUM,4.0,314.0,₹ 300,"Indian,Bakery",KOLKATA
CAKE AFFAIRES,DUMDUM,4.0,314.0,₹ 100,Bakery,KOLKATA
MAGICAL FLAVOR (KREAMZ),DUMDUM,4.0,314.0,₹ 300,"Bakery,Desserts",KOLKATA
KWALITY WALLS FROZEN DESSERT AND ICE CREAM SHOP,DUMDUM,5.0,300.0,₹ 200,"Ice Cream,Desserts",KOLKATA
ANJALI	CATERER,DUMDUM,4.0,314.0,₹ 200,Bengali,KOLKATA
RASOICORNER,DUMDUM,4.0,314.0,₹ 250,"North Indian,Chinese",KOLKATA
EKLA CHALO RESTAURANT,DUMDUM,4.0,314.0,₹ 200,"Bengali,Biryani",KOLKATA
FRY BOX,DUMDUM,4.0,314.0,₹ 200,"Chinese,American",KOLKATA
THE RIGHT CHOICE,DUMDUM,4.0,314.0,₹ 250,"Chinese,Biryani",KOLKATA
WINGS MASTER,DUMDUM,4.5,80.0,₹ 350,Indian,KOLKATA
EXECUTIVE CATERER & RESTAURANT,DUMDUM,4.0,314.0,₹ 200,"Indian,Chinese",KOLKATA
THE IRISH BREWERY A UNIT OF THE FORTUNE BAKERY,DUMDUM,4.0,314.0,₹ 400,"Beverages,Italian-American",KOLKATA
CAKE ADDA,DUMDUM,4.0,314.0,₹ 250,"Indian,Bakery",KOLKATA
KATHI BANGALI,DUMDUM,4.0,314.0,₹ 320,"Biryani,North Indian",KOLKATA
CAKE JUNCTION,DUMDUM,4.0,314.0,₹ 100,"Bakery,Desserts",KOLKATA
CAKE POINT,DUMDUM,4.0,314.0,₹ 250,"Bakery,Indian",KOLKATA
LUCKNOW BIRYANI HOUSE,DUMDUM,3.5,80.0,₹ 200,Indian,KOLKATA
KOLKATA FRIES,DUMDUM,4.5,30.0,₹ 200,"Fast Food,American",KOLKATA
BAKE AND FRESH,DUMDUM,4.0,314.0,₹ 100,"Pizzas,Biryani",KOLKATA
24 GRAINS,DUMDUM,4.5,80.0,₹ 500,"Indian,Chinese",KOLKATA
DAMN! YUMM!,DUMDUM,4.0,300.0,₹ 250,"Chinese,Indian",KOLKATA
FOOD EXPRESS,DUMDUM,4.0,314.0,₹ 199,Chinese,KOLKATA
UTTARAYAN FAST FOOD AND SNACKS,DUMDUM,4.0,80.0,₹ 250,"Fast Food,Seafood",KOLKATA
HOTEL 99 AND RESTAURANT,DUMDUM,4.0,314.0,₹ 300,"Indian,Thalis",KOLKATA
FOOD LAND,DUMDUM,4.0,314.0,₹ 300,"North Indian,Chinese",KOLKATA
NEW HAJI KOLKATA BIRYANI HOUSE - DUM DUM,DUMDUM,3.5,30.0,₹ 100,"Biryani,Indian",KOLKATA
NEW BASANTA CABIN,DUMDUM,4.0,314.0,₹ 400,"Chinese,Snacks",KOLKATA
WHEN HUNGER MEET'S FOOD,DUMDUM,4.0,314.0,₹ 180,"Continental,American",KOLKATA
AAMIO BENGALI,DUMDUM,4.5,80.0,₹ 299,"Bengali,Thalis",KOLKATA
MAA ANNAPURNA HOTEL,DUMDUM,4.0,314.0,₹ 200,"Indian,Thalis",KOLKATA
KOLKATA SHIMLA BIRYANI,DUMDUM,4.0,314.0,₹ 300,"Biryani,Salads",KOLKATA
CRUNCHY MOMOS @ADDA KOLKATA,DUMDUM,4.0,314.0,₹ 150,"Chinese,Biryani",KOLKATA
NEW MEZBAN SAHI BIRYANI,DUMDUM,4.0,314.0,₹ 250,"Biryani,North Indian",KOLKATA
HUNGRY HUT,DUMDUM,4.0,314.0,₹ 300,Chinese,KOLKATA
CHAI ADDAA,DUMDUM,4.0,314.0,₹ 300,Beverages,KOLKATA
THE FOOD PLACE,DUMDUM,4.0,300.0,₹ 250,"Bengali,Chinese",KOLKATA
BIRYANI HUB,DUMDUM,4.0,314.0,₹ 300,Biryani,KOLKATA
BOY'S CAFE TEA SPECIALIST,DUMDUM,4.0,314.0,₹ 120,"Cafe,Beverages",KOLKATA
THE BIRYANI STOP,DUMDUM,4.0,314.0,₹ 400,"Biryani,Chinese",KOLKATA
BABUL,DUMDUM,4.5,80.0,₹ 500,"Indian,Chinese",KOLKATA
CALCUTTA 90,DUMDUM,4.0,314.0,₹ 200,"Bengali,Indian",KOLKATA
SHILPIS CUISINE,DUMDUM,4.0,314.0,₹ 200,"Street Food,Snacks",KOLKATA
BENGAL TADKA,DUMDUM,4.0,314.0,₹ 250,Indian,KOLKATA
CHATTERJEE CATERER,DUMDUM,4.0,314.0,₹ 200,Indian,KOLKATA
SPICE EDGE,DUMDUM,3.0,300.0,₹ 300,"Indian,Chinese",KOLKATA
MY FOOD STORY,DUMDUM,4.0,30.0,₹ 300,"Chinese,Pastas",KOLKATA
INDUS PIZZA,DUMDUM,4.0,300.0,₹ 300,"Beverages,Desserts",KOLKATA
ASHIM FAST FOOD,DUMDUM,4.0,314.0,₹ 300,"Chinese,Biryani",KOLKATA
AAMAR KOLKATA,DUMDUM,4.0,800.0,₹ 300,"Bengali,Thalis",KOLKATA
MONDAL BROTHER'S,DUMDUM,3.5,30.0,₹ 300,Indian,KOLKATA
HUNGER S PALACE,DUMDUM,4.0,314.0,₹ 300,Chinese,KOLKATA
SIP A TALE NAGERBAZAR,DUMDUM,4.0,314.0,₹ 200,"Fast Food,Salads",KOLKATA
KHEYE TRIPTI,DUMDUM,4.0,314.0,₹ 350,"North Indian,Chinese",KOLKATA
BALAJI SNACKS AND JUICE CORNER,DUMDUM,4.0,314.0,₹ 300,South Indian,KOLKATA
ABAR KHABOO,DUMDUM,4.0,3000.0,₹ 300,"Chinese,Biryani",KOLKATA
MOU DELICIOUS KITCHEN,DUMDUM,4.0,30.0,₹ 150,"Thalis,Chinese",KOLKATA
TRISAKTI FOOD CENTER,DUMDUM,4.5,300.0,₹ 400,"Indian,Chinese",KOLKATA
ECO-NEST,DUMDUM,4.0,30.0,₹ 200,"Indian,Chinese",KOLKATA
QUIRKY FRIED CHICKEN,DUMDUM,4.0,314.0,₹ 250,"American,Beverages",KOLKATA
THE PLANTAIN LEAF,DUMDUM,4.0,314.0,₹ 200,South Indian,KOLKATA
MITRA BROTHERS FAST FOOD CORNER,DUMDUM,4.0,314.0,₹ 200,"Chinese,North Indian",KOLKATA
JUICE LOUNGE,DUMDUM,4.0,314.0,₹ 150,"Juices,Beverages",KOLKATA
YUMMMY HUB,DUMDUM,4.0,30.0,₹ 200,"Pizzas,Italian",KOLKATA
ZAIN'S KITCHEN,DUMDUM,4.0,314.0,₹ 100,Chaat,KOLKATA
DUNLOP HOTEL AND RESTAURANT,DUMDUM,4.0,314.0,₹ 200,"Indian,Chinese",KOLKATA
S. M. ROYAL ARSALAN BIRYANI CORNER,DUMDUM,4.0,314.0,₹ 200,"Indian,Juices",KOLKATA
SHYAM SUNDAR MISTANNA BHANDER,DUMDUM,4.0,314.0,₹ 50,"Sweets,Desserts",KOLKATA
BOWL TIME,DUMDUM,4.0,314.0,₹ 250,"Biryani,Indian",KOLKATA
FUCHKA LOVERS,DUMDUM,4.0,314.0,₹ 100,"Chaat,Snacks",KOLKATA
SYL N SIL FOOD COURT,DUMDUM,4.0,314.0,₹ 200,"Chinese,Biryani",KOLKATA
DEBNATH VARITIES,DUMDUM,4.0,314.0,₹ 150,"Chinese,Snacks",KOLKATA
SUTRIPTI MISTANNA BHANDER,DUMDUM,4.0,314.0,₹ 100,Sweets,KOLKATA
GHAROA,DUMDUM,4.0,314.0,₹ 300,"Indian,Snacks",KOLKATA
SOMA FOOD CENTRE,DUMDUM,4.0,314.0,₹ 200,Snacks,KOLKATA
ETHNOTEL,DUMDUM,4.0,314.0,₹ 1000,"Chinese,Continental",KOLKATA
EAT & TREAT,DUMDUM,3.0,30.0,₹ 250,Continental,KOLKATA
BURGER & SANDWICH KING,DUMDUM,4.0,314.0,₹ 150,"Fast Food,Chinese",KOLKATA
CHICK N LICKEN,DUMDUM,4.5,30.0,₹ 200,"Snacks,Pizzas",KOLKATA
AAKHRI PASTA,DUMDUM,3.5,30.0,₹ 199,Pastas,KOLKATA
PHORON MOSHAI,DUMDUM,4.0,314.0,₹ 200,Punjabi,KOLKATA
MOMO IN THE HOUSE,DUMDUM,4.0,314.0,₹ 300,Chinese,KOLKATA
EBITES@99,DUMDUM,4.5,30.0,₹ 200,"North Indian,Indian",KOLKATA
AYUSH FAST FOOD,DUMDUM,4.0,314.0,₹ 200,"Fast Food,Chinese",KOLKATA
MUSHTANG - THE RAMEN CLUB,DUMDUM,4.0,314.0,₹ 200,"Indian,Chinese",KOLKATA
THE MINI FIVE STAR RESTAURANT,DUMDUM,4.0,314.0,₹ 250,"Chinese,Indian",KOLKATA
FREIND ZONE,DUMDUM,4.0,314.0,₹ 450,"North Indian,Fast Food",KOLKATA
TASTE ON WHEELS,DUMDUM,4.0,314.0,₹ 200,"Indian,Chinese",KOLKATA
GHOSHS KITCHEN,DUMDUM,4.0,314.0,₹ 250,"South Indian,North Indian",KOLKATA
MILI'S MOMO CENTRE,DUMDUM,4.0,314.0,₹ 150,"Chinese,Tibetan",KOLKATA
IVYS KITCHEN,DUMDUM,4.0,314.0,₹ 200,"Chinese,North Indian",KOLKATA
TEXTUER,DUMDUM,4.0,314.0,₹ 100,"Chinese,Italian-American",KOLKATA
THE TASTE OF BENGAL,DUMDUM,3.5,80.0,₹ 300,"Indian,Chinese",KOLKATA
GUPTA & SONS,DUMDUM,4.0,300.0,₹ 100,"Indian,Chinese",KOLKATA
HAJI KOLKATA BIRYANI,DUMDUM,4.0,314.0,₹ 150,"Biryani,North Indian",KOLKATA
SPICE IT UP,DUMDUM,4.0,314.0,₹ 250,"Chinese,Thalis",KOLKATA
ANANDA HOTEL & RESTAURANT,DUMDUM,4.0,30.0,₹ 250,"North Indian,Thalis",KOLKATA
ANNAPURNA KHABAR GHAR,DUMDUM,4.0,800.0,₹ 100,"Indian,Fast Food",KOLKATA
CHINESE FOOD FIRE,DUMDUM,4.0,314.0,₹ 150,"Chinese,Fast Food",KOLKATA
ITALIAN FOOD FIRE,DUMDUM,4.0,314.0,₹ 200,"Italian,Chinese",KOLKATA
SUSWADU,DUMDUM,4.0,314.0,₹ 300,"Indian,Chinese",KOLKATA
SPHINX LOUNGE,DUMDUM,4.0,314.0,₹ 1000,"North Indian,Chinese",KOLKATA
LILIS KITCHEN,DUMDUM,4.0,314.0,₹ 400,"Bengali,Indian",KOLKATA
ROYAL ESHAA BITES,DUMDUM,4.0,314.0,₹ 200,"Indian,Tandoor",KOLKATA
HAJI ROYAL BIRYANI,DUMDUM,4.0,314.0,₹ 300,"Biryani,Combo",KOLKATA
FRY-INN,DUMDUM,4.0,314.0,₹ 200,Snacks,KOLKATA
VEG KING,DUMDUM,4.0,314.0,₹ 300,"Chinese,Indian",KOLKATA
BONG CHINESE,DUMDUM,4.0,314.0,₹ 250,"Chinese,Combo",KOLKATA
RANNAGHAR,DUMDUM,4.0,314.0,₹ 2,"Chinese,Mughlai",KOLKATA
FOODIE FOLKS,DUMDUM,4.0,30.0,₹ 350,"Indian,Chinese",KOLKATA
THE BAKE OF BENGAL,DUMDUM,4.0,314.0,₹ 380,Bakery,KOLKATA
HANDA PANDA (WHIPPING WHISK FOODWORKS PRIVATE LIMI,DUMDUM,4.5,80.0,₹ 300,"Chinese,Asian",KOLKATA
LOVE DESI CHINESE,DUMDUM,4.0,80.0,₹ 200,Chinese,KOLKATA
MAA TARA SWEETS,DUMDUM,4.0,314.0,₹ 400,Sweets,KOLKATA
SUNNY'S REFRESHMENT,DUMDUM,4.0,314.0,₹ 200,"North Indian,Chinese",KOLKATA
TANDOOR-E-NIGHT,DUMDUM,4.0,30.0,₹ 200,"Biryani,Chinese",KOLKATA
TANDOOR BOX,DUMDUM,4.5,800.0,₹ 300,"Tandoor,Kebabs",KOLKATA
BIBHAN'S KITCHEN,DUMDUM,4.0,314.0,₹ 250,"Thalis,Biryani",KOLKATA
APPAYAN FOOD CENTER,DUMDUM,4.0,314.0,₹ 400,South Indian,KOLKATA
OTITHI APPAYAN,DUMDUM,4.0,314.0,₹ 200,Indian,KOLKATA
ICE & SPICE,DUMDUM,4.0,300.0,₹ 300,"Indian,Chinese",KOLKATA
NORTH STAR HOTEL,DUMDUM,4.0,314.0,₹ 500,"Indian,Chinese",KOLKATA
THE FOOD DUDE,DUMDUM,4.0,314.0,₹ 300,"Italian-American,Fast Food",KOLKATA
KOLKATA KITCHEN,DUMDUM,4.0,314.0,₹ 240,"North Indian,Chinese",KOLKATA
TASTE HOUSE,DUMDUM,4.0,314.0,₹ 280,"Chinese,Seafood",KOLKATA
KICHUKHAN,DUMDUM,4.0,314.0,₹ 200,"Bengali,Biryani",KOLKATA
BJ (BREAKFAST JUNCTION),DUMDUM,4.0,314.0,₹ 100,"Fast Food,Snacks",KOLKATA
CHOURASIYA PAN WALA,DUMDUM,4.0,314.0,₹ 50,Paan,KOLKATA
BARIR KHABAR,DUMDUM,4.0,314.0,₹ 250,"Chinese,Indian",KOLKATA
HUNGER TWISTER,DUMDUM,4.0,314.0,₹ 250,Chinese,KOLKATA
EXPRESS MOMO,DUMDUM,4.0,314.0,₹ 200,"Chinese,Fast Food",KOLKATA
THE DHAKAI BOWL,DUMDUM,4.0,314.0,₹ 200,"Bengali,Bangladeshi",KOLKATA
FISH AND CHIPS,DUMDUM,4.0,314.0,₹ 250,"Bengali,Continental",KOLKATA
