name,city,rating,rating_count,cost,main_city,cuisine
YUMMY DELIGHT,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,BIRYANI
BASIL PIZZERIA,BENZ CIRCLE AND AUTO NAGAR,4.0,300,250,VIJAYAWADA,PIZZAS
CANJ'S KHEER,BENZ CIRCLE AND AUTO NAGAR,4.5,30,200,VIJAYAWADA,DESSERTS
HF EASY TO EAT,BENZ CIRCLE AND AUTO NAGAR,4.0,30,200,VIJAYAWADA,BIRYANI
HAVMORE THICKSHAKES & ICECREAM,BENZ CIRCLE AND AUTO NAGAR,4.0,80,200,VIJAYAWADA,BEVERAGES
NAIDU MILITARY HOTEL,BENZ CIRCLE AND AUTO NAGAR,3.5,30,250,VIJAYAWADA,BIRYANI
KAATI ZONE ROLLS & WRAPS,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,BEVERAGES
F2 KITCHEN,BENZ CIRCLE AND AUTO NAGAR,3.0,30,200,VIJAYAWADA,INDIAN
MAMA PANDA,BENZ CIRCLE AND AUTO NAGAR,3.5,30,400,VIJAYAWADA,INDIAN
BOB,BENZ CIRCLE AND AUTO NAGAR,4.0,300,250,VIJAYAWADA,ITALIAN
UBQ BY BARBEQUE NATION,BENZ CIRCLE AND AUTO NAGAR,3.5,800,300,VIJAYAWADA,NORTH INDIAN
RK'S SPASSO,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,BEVERAGES
ANYTIME CAKES,BENZ CIRCLE AND AUTO NAGAR,4.0,311,300,VIJAYAWADA,BAKERY
GRILL & ROLLS,BENZ CIRCLE AND AUTO NAGAR,4.0,800,200,VIJAYAWADA,ARABIAN
FAST & FRESH,BENZ CIRCLE AND AUTO NAGAR,4.0,311,300,VIJAYAWADA,CHINESE
HUNGER BELL RESTAURANT,BENZ CIRCLE AND AUTO NAGAR,4.5,30,448,VIJAYAWADA,INDIAN
SRI VAYUPUTRA FAST FOOD CENTER,BENZ CIRCLE AND AUTO NAGAR,4.0,311,260,VIJAYAWADA,CHINESE
THE SHAWARMA COMPANY,BENZ CIRCLE AND AUTO NAGAR,4.0,300,200,VIJAYAWADA,LEBANESE
SAI DURGA BHAVANI  HOTEL,BENZ CIRCLE AND AUTO NAGAR,4.0,311,500,VIJAYAWADA,BIRYANI
THE SHAKES COMPANY,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,BEVERAGES
NIC NATURAL ICE CREAMS,BENZ CIRCLE AND AUTO NAGAR,4.5,800,120,VIJAYAWADA,ICE CREAM
THICKSHAKE AND CO,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,BEVERAGES
BLUE FOX,BENZ CIRCLE AND AUTO NAGAR,4.0,30,500,VIJAYAWADA,CHINESE
KKR S ROYAL GRAND,BENZ CIRCLE AND AUTO NAGAR,4.0,300,250,VIJAYAWADA,BIRYANI
DARK STONE,BENZ CIRCLE AND AUTO NAGAR,4.0,30,200,VIJAYAWADA,ICE CREAM
BIRYANI HOUSE,BENZ CIRCLE AND AUTO NAGAR,4.0,311,400,VIJAYAWADA,NORTH INDIAN
THE ICE CREAM BAKERY - TIB,BENZ CIRCLE AND AUTO NAGAR,4.0,30,250,VIJAYAWADA,ICE CREAM
VINDHU MAHAL,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,BIRYANI
RR'S JOINTS,BENZ CIRCLE AND AUTO NAGAR,4.0,300,250,VIJAYAWADA,BIRYANI
GELATISSIMO,BENZ CIRCLE AND AUTO NAGAR,4.0,311,400,VIJAYAWADA,DESSERTS
NAIDU GARI KUNDA BIRYANI,BENZ CIRCLE AND AUTO NAGAR,3.5,300,200,VIJAYAWADA,BIRYANI
MOUNIKA MESS AND CURRY POINT,BENZ CIRCLE AND AUTO NAGAR,4.0,300,150,VIJAYAWADA,NORTH INDIAN
HOTEL SRINIVASA,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,BIRYANI
SRI ANNAPURNA TIFFIN CENTER,BENZ CIRCLE AND AUTO NAGAR,4.0,80,100,VIJAYAWADA,SOUTH INDIAN
KADIAPATTANAM MILITARY HOTEL,BENZ CIRCLE AND AUTO NAGAR,4.0,300,250,VIJAYAWADA,BIRYANI
ULAVACHARU BIRYANI,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,BIRYANI
SOUTHERN SPICE NASTA,BENZ CIRCLE AND AUTO NAGAR,4.5,800,150,VIJAYAWADA,SOUTH INDIAN
ANJANEYA FAMILY RESTAURANTS VEG & NONVEG,BENZ CIRCLE AND AUTO NAGAR,3.5,800,200,VIJAYAWADA,BIRYANI
DELIGHT BBQ,BENZ CIRCLE AND AUTO NAGAR,3.5,30,250,VIJAYAWADA,BIRYANI
ORIENTAL PAVILLION BY FORTUNE MURALI PARK,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,BIRYANI
PR HOT BOX,BENZ CIRCLE AND AUTO NAGAR,4.0,311,100,VIJAYAWADA,SOUTH INDIAN
BEIJING BITES,BENZ CIRCLE AND AUTO NAGAR,3.5,300,300,VIJAYAWADA,CHINESE
INNOTEL HOTEL,BENZ CIRCLE AND AUTO NAGAR,4.0,30,400,VIJAYAWADA,SOUTH INDIAN
THE THICK SHAKE FACTORY,BENZ CIRCLE AND AUTO NAGAR,4.0,300,350,VIJAYAWADA,BEVERAGES
CHINNIES GRAND BIRYANIES,BENZ CIRCLE AND AUTO NAGAR,4.0,311,350,VIJAYAWADA,BIRYANI
BOWLS AND BIRYANIS,BENZ CIRCLE AND AUTO NAGAR,4.0,311,300,VIJAYAWADA,BIRYANI
BARKAAS ARABIC RESTAURANT,BENZ CIRCLE AND AUTO NAGAR,4.0,300,350,VIJAYAWADA,INDIAN
MOMO CHA,BENZ CIRCLE AND AUTO NAGAR,4.0,311,150,VIJAYAWADA,CHINESE
SHAKES N SNACKS,BENZ CIRCLE AND AUTO NAGAR,4.5,30,280,VIJAYAWADA,BEVERAGES
LAKSHMI TIFFIN CENTER,BENZ CIRCLE AND AUTO NAGAR,3.5,30,200,VIJAYAWADA,SOUTH INDIAN
SHAWARMA HOLIC,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,ARABIAN
TUBA,BENZ CIRCLE AND AUTO NAGAR,4.0,80,800,VIJAYAWADA,CHINESE
AROMAS RESTAURANT- HOTEL DV MANOR,BENZ CIRCLE AND AUTO NAGAR,4.0,80,800,VIJAYAWADA,TANDOOR
YASWITHA FRUIT JUICE  SHAKES,BENZ CIRCLE AND AUTO NAGAR,4.0,311,150,VIJAYAWADA,JUICES
FLAN,BENZ CIRCLE AND AUTO NAGAR,4.0,30,250,VIJAYAWADA,DESSERTS
CHAI SHAI BZA,BENZ CIRCLE AND AUTO NAGAR,4.0,311,149,VIJAYAWADA,BEVERAGES
SHAKES N SHAKES,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,BEVERAGES
SUPER STARTERS,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,ARABIAN
PURI VURII,BENZ CIRCLE AND AUTO NAGAR,4.0,800,200,VIJAYAWADA,CHAAT
CHILLI CHOPS,BENZ CIRCLE AND AUTO NAGAR,4.0,311,150,VIJAYAWADA,BIRYANI
DUMONT CREAMERY,BENZ CIRCLE AND AUTO NAGAR,5.0,80,250,VIJAYAWADA,DESSERTS
THE SHAKE CONNECTION,BENZ CIRCLE AND AUTO NAGAR,4.0,311,150,VIJAYAWADA,BEVERAGES
HOME TOWN BAR-B-QUE,BENZ CIRCLE AND AUTO NAGAR,3.0,30,150,VIJAYAWADA,INDIAN
ARAVIND'S LA CAFE,BENZ CIRCLE AND AUTO NAGAR,4.0,300,300,VIJAYAWADA,INDIAN
CRESCENTA CAKES AND BITES,BENZ CIRCLE AND AUTO NAGAR,3.5,30,200,VIJAYAWADA,CONTINENTAL
CAFE COFFEE DAY,BENZ CIRCLE AND AUTO NAGAR,4.0,300,300,VIJAYAWADA,BEVERAGES
CHOCOS EXPRESS,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,BAKERY
RAJA FAST FOOD CENTER,BENZ CIRCLE AND AUTO NAGAR,4.0,311,320,VIJAYAWADA,INDIAN
MEENAKSHI CURRY POINT,BENZ CIRCLE AND AUTO NAGAR,4.0,311,150,VIJAYAWADA,SOUTH INDIAN
RVS FAMILY RESTAURANT,BENZ CIRCLE AND AUTO NAGAR,3.5,30,300,VIJAYAWADA,INDIAN
FAASOS' SIGNATURE WRAPS & ROLLS,BENZ CIRCLE AND AUTO NAGAR,4.0,311,350,VIJAYAWADA,SNACKS
CUFFED TO FOOD,BENZ CIRCLE AND AUTO NAGAR,4.0,311,300,VIJAYAWADA,INDIAN
FLAVOURS OF ANDHRA,BENZ CIRCLE AND AUTO NAGAR,4.0,30,300,VIJAYAWADA,SOUTH INDIAN
MANJEERA RESTAURANT,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,BIRYANI
BISMILLAH DUM BIRYANI CENTRE,BENZ CIRCLE AND AUTO NAGAR,4.0,30,300,VIJAYAWADA,BIRYANI
CAPITAL CREAMS AND SHAKES,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,BEVERAGES
HOTEL MASTAN BHAI BIRYANI,BENZ CIRCLE AND AUTO NAGAR,4.0,311,300,VIJAYAWADA,BIRYANI
CURRYPOT,BENZ CIRCLE AND AUTO NAGAR,4.0,311,300,VIJAYAWADA,SOUTH INDIAN
ROYAL FOOD COURT,BENZ CIRCLE AND AUTO NAGAR,4.0,311,150,VIJAYAWADA,NORTH INDIAN
COCOMUNZZZ FACTORY OUTLET,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,DESSERTS
HUNGRY DRAGON,BENZ CIRCLE AND AUTO NAGAR,4.0,311,150,VIJAYAWADA,CHINESE
TASTY FRUIT JUICE,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,NORTH INDIAN
THE SHAWARMA MINI,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,ARABIAN
SHAKES MANIA,BENZ CIRCLE AND AUTO NAGAR,4.5,30,200,VIJAYAWADA,BEVERAGES
SHAKES KING,BENZ CIRCLE AND AUTO NAGAR,4.0,311,300,VIJAYAWADA,BEVERAGES
SCOOPS & SHAKES,BENZ CIRCLE AND AUTO NAGAR,4.0,311,100,VIJAYAWADA,SOUTH INDIAN
SANDWICH AND CO,BENZ CIRCLE AND AUTO NAGAR,4.0,311,300,VIJAYAWADA,PIZZAS
PALLE RUCHULU,BENZ CIRCLE AND AUTO NAGAR,4.0,30,200,VIJAYAWADA,SOUTH INDIAN
COUNTRY MADE GRILLS 'N' FRIES,BENZ CIRCLE AND AUTO NAGAR,4.5,300,150,VIJAYAWADA,AMERICAN
KRISHNA GODAVARI RICE BOWL,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,SOUTH INDIAN
ROWDY SHAKES,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,BEVERAGES
RICE POT,BENZ CIRCLE AND AUTO NAGAR,4.0,80,400,VIJAYAWADA,SOUTH INDIAN
DUMONT CREAMERY,BENZ CIRCLE AND AUTO NAGAR,5.0,30,250,VIJAYAWADA,BEVERAGES
THE GREAT SPOON,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,BEVERAGES
SAMOSA SINGH,BENZ CIRCLE AND AUTO NAGAR,4.0,300,150,VIJAYAWADA,NORTH INDIAN
SHAKES CORNER,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,ICE CREAM
HOTEL SRI SAI,BENZ CIRCLE AND AUTO NAGAR,4.0,311,150,VIJAYAWADA,SOUTH INDIAN
GOVINDA MESS & CURRYS POINT,BENZ CIRCLE AND AUTO NAGAR,4.0,311,150,VIJAYAWADA,SOUTH INDIAN
KHAANSAAB,BENZ CIRCLE AND AUTO NAGAR,3.0,80,500,VIJAYAWADA,NORTH INDIAN
THE BELGIAN WAFFLE CO.,BENZ CIRCLE AND AUTO NAGAR,4.5,300,200,VIJAYAWADA,DESSERTS
KIT KAT BAKERY,BENZ CIRCLE AND AUTO NAGAR,3.5,300,150,VIJAYAWADA,PIZZAS
SHAKES & BURGERS,BENZ CIRCLE AND AUTO NAGAR,4.0,311,150,VIJAYAWADA,BEVERAGES
MOMO ZONE - THE MOMO COMPANY,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,CHINESE
MOMO MAGGI BOWL,BENZ CIRCLE AND AUTO NAGAR,4.0,311,300,VIJAYAWADA,INDIAN
MUDDAPAPPU AVAKAI,BENZ CIRCLE AND AUTO NAGAR,4.0,311,400,VIJAYAWADA,SOUTH INDIAN
THE DESSERT ZONE,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,BAKERY
COCKTAILS RESTAURANT & BAR,BENZ CIRCLE AND AUTO NAGAR,4.0,311,300,VIJAYAWADA,BIRYANI
FINGERS LICKS,BENZ CIRCLE AND AUTO NAGAR,3.0,30,120,VIJAYAWADA,CHAAT
MINERVA GRAND - EAT STREET,BENZ CIRCLE AND AUTO NAGAR,4.5,300,200,VIJAYAWADA,INDIAN
KARTHIKA BIRYANI POINT,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,BIRYANI
THE RED BOX,BENZ CIRCLE AND AUTO NAGAR,4.0,300,400,VIJAYAWADA,CHINESE
HOMELY KITCHEN,BENZ CIRCLE AND AUTO NAGAR,4.5,30,200,VIJAYAWADA,SOUTH INDIAN
FALOODA NATIONS,BENZ CIRCLE AND AUTO NAGAR,4.0,30,200,VIJAYAWADA,ICE CREAM
TEMPTATIONS,BENZ CIRCLE AND AUTO NAGAR,4.0,3000,500,VIJAYAWADA,CHAAT
CAKES  & SHAKES,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,BAKERY
SLURPY SHAKES,BENZ CIRCLE AND AUTO NAGAR,4.0,311,150,VIJAYAWADA,BEVERAGES
DABBAWALA BIRYANI,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,BIRYANI
KARACHI BAKERY,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,BAKERY
SHAWARMA GRILL,BENZ CIRCLE AND AUTO NAGAR,4.0,30,200,VIJAYAWADA,LEBANESE
LITTLE SPICY FOODS,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,CHINESE
HYDERABAD DUM BIRYANI,BENZ CIRCLE AND AUTO NAGAR,4.0,311,300,VIJAYAWADA,BIRYANI
SRI DURGA COFFEE HOUSE AND MESS,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,SOUTH INDIAN
MASALA HUT,BENZ CIRCLE AND AUTO NAGAR,4.0,30,250,VIJAYAWADA,NORTH INDIAN
ANDHRA RICE BOWL,BENZ CIRCLE AND AUTO NAGAR,4.0,800,200,VIJAYAWADA,BIRYANI
MANASA FASTFOOD AND BIRYANI,BENZ CIRCLE AND AUTO NAGAR,4.0,311,150,VIJAYAWADA,BIRYANI
KOOLANTS,BENZ CIRCLE AND AUTO NAGAR,4.0,311,100,VIJAYAWADA,BEVERAGES
SEVENDAYS THE CAKE WORLD,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,BAKERY
PESARATTU KOTTU,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,SOUTH INDIAN
RAJA FAST FOODS & MEALS,BENZ CIRCLE AND AUTO NAGAR,4.0,311,400,VIJAYAWADA,INDIAN
M J SHAWARMA & GRILL,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,ARABIAN
MONK'S KITCHEN,BENZ CIRCLE AND AUTO NAGAR,3.5,30,500,VIJAYAWADA,CONTINENTAL
9 KITCHENS,BENZ CIRCLE AND AUTO NAGAR,4.0,300,250,VIJAYAWADA,BIRYANI
BACHELORS BIRYANI,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,BIRYANI
CAFE ICEMAGIC,BENZ CIRCLE AND AUTO NAGAR,4.0,80,400,VIJAYAWADA,PIZZAS
HARSHITHA FOODS,BENZ CIRCLE AND AUTO NAGAR,4.0,30,200,VIJAYAWADA,BIRYANI
AMMA TIFFINS,BENZ CIRCLE AND AUTO NAGAR,4.0,311,100,VIJAYAWADA,SOUTH INDIAN
PGFS BIRYANI,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,BIRYANI
MILKSHAKE AND CO,BENZ CIRCLE AND AUTO NAGAR,4.5,300,300,VIJAYAWADA,BEVERAGES
CUPCAKE BLISS CAKE & DESSERTS,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,BAKERY
FLAN THE CREAMY WORLD,BENZ CIRCLE AND AUTO NAGAR,4.0,80,200,VIJAYAWADA,PIZZAS
YUMMY SHAKES N FALOODA,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,BEVERAGES
HOUSE OF PANCAKES,BENZ CIRCLE AND AUTO NAGAR,4.0,311,300,VIJAYAWADA,DESSERTS
PLATFORM 65 VIJAYAWADA,BENZ CIRCLE AND AUTO NAGAR,3.5,80,500,VIJAYAWADA,NORTH INDIAN
SHAHITAJ BIRYANI HOUSE,BENZ CIRCLE AND AUTO NAGAR,4.0,311,460,VIJAYAWADA,BIRYANI
VERANDAH,BENZ CIRCLE AND AUTO NAGAR,4.5,300,250,VIJAYAWADA,PIZZAS
CONNED PIZZA,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,PIZZAS
GREEN BAWARCHI,BENZ CIRCLE AND AUTO NAGAR,4.0,300,150,VIJAYAWADA,BIRYANI
ARABIAN STAR MANDI,BENZ CIRCLE AND AUTO NAGAR,4.0,311,400,VIJAYAWADA,BIRYANI
ACHHIES RETRO KITCHEN,BENZ CIRCLE AND AUTO NAGAR,4.0,311,400,VIJAYAWADA,NORTH INDIAN
SHAKES & SNACKS.COM,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,BEVERAGES
KING AND QUEEN,BENZ CIRCLE AND AUTO NAGAR,3.0,30,150,VIJAYAWADA,BIRYANI
PANDU GARI SAI HOTEL TIFFINS,BENZ CIRCLE AND AUTO NAGAR,4.5,300,100,VIJAYAWADA,SOUTH INDIAN
LAKSHMI NOODLES,BENZ CIRCLE AND AUTO NAGAR,3.5,30,100,VIJAYAWADA,STREET FOOD
THE KAY HOTEL,BENZ CIRCLE AND AUTO NAGAR,4.0,300,600,VIJAYAWADA,NORTH INDIAN
PARIS WAFFLE CO.,BENZ CIRCLE AND AUTO NAGAR,3.5,80,200,VIJAYAWADA,BAKERY
AM TO PM,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,SOUTH INDIAN
SILVER BIRYANI,BENZ CIRCLE AND AUTO NAGAR,3.5,300,300,VIJAYAWADA,INDIAN
RUSTED SPOON,BENZ CIRCLE AND AUTO NAGAR,4.0,300,250,VIJAYAWADA,BIRYANI
DAKSHIN,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,NORTH INDIAN
SHAKES HOUSE,BENZ CIRCLE AND AUTO NAGAR,4.0,311,150,VIJAYAWADA,BEVERAGES
LE STORY,BENZ CIRCLE AND AUTO NAGAR,4.0,300,300,VIJAYAWADA,ITALIAN
RUCHI RICE BOWL,BENZ CIRCLE AND AUTO NAGAR,4.0,30,250,VIJAYAWADA,SOUTH INDIAN
IDLY N IDLY,BENZ CIRCLE AND AUTO NAGAR,4.0,300,200,VIJAYAWADA,SOUTH INDIAN
ROTI'S,BENZ CIRCLE AND AUTO NAGAR,3.0,30,400,VIJAYAWADA,INDIAN
STREET FOOD CORNER,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,BIRYANI
HOTEL PARK N,BENZ CIRCLE AND AUTO NAGAR,3.5,300,400,VIJAYAWADA,INDIAN
STREET BAR B QUE,BENZ CIRCLE AND AUTO NAGAR,3.5,800,250,VIJAYAWADA,BIRYANI
AL MUBARAK SHAWARMA,BENZ CIRCLE AND AUTO NAGAR,3.5,30,280,VIJAYAWADA,LEBANESE
YO JO CAFE,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,AMERICAN
SCOOPS ICE CREAM,BENZ CIRCLE AND AUTO NAGAR,4.0,311,300,VIJAYAWADA,ICE CREAM
RAJU MEALS AND BIRYANIS,BENZ CIRCLE AND AUTO NAGAR,4.0,311,400,VIJAYAWADA,INDIAN
MCDONALD'S,BENZ CIRCLE AND AUTO NAGAR,4.5,3000,400,VIJAYAWADA,BURGERS
FNP CAKES N MORE,BENZ CIRCLE AND AUTO NAGAR,4.5,30,400,VIJAYAWADA,INDIAN
BESPOKE CAKES,BENZ CIRCLE AND AUTO NAGAR,4.0,311,218,VIJAYAWADA,BAKERY
PIZZA HUT,BENZ CIRCLE AND AUTO NAGAR,4.0,300,350,VIJAYAWADA,PIZZAS
KUBERA,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,INDIAN
DEVARAYA BIRYANI DURBAR,BENZ CIRCLE AND AUTO NAGAR,4.5,30,300,VIJAYAWADA,BIRYANI
RAJESWARI TEA HOUSE,BENZ CIRCLE AND AUTO NAGAR,4.0,311,100,VIJAYAWADA,BEVERAGES
THE HAPPY SHAKES TIME,BENZ CIRCLE AND AUTO NAGAR,4.5,30,400,VIJAYAWADA,BEVERAGES
SS HOME FOODS,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,SOUTH INDIAN
IX CREAM,BENZ CIRCLE AND AUTO NAGAR,3.0,30,200,VIJAYAWADA,ICE CREAM
HARIKA ROYAL RESTAURANT,BENZ CIRCLE AND AUTO NAGAR,4.0,800,400,VIJAYAWADA,BIRYANI
AMMA RICE BOWL,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,NORTH INDIAN
RK REASTURANT,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,CHINESE
BASKIN ROBBINS,BENZ CIRCLE AND AUTO NAGAR,4.0,80,300,VIJAYAWADA,DESSERTS
SHAHDAB HYDERABAD BIRYANI,BENZ CIRCLE AND AUTO NAGAR,3.5,300,300,VIJAYAWADA,NORTH INDIAN
S S FOODS,BENZ CIRCLE AND AUTO NAGAR,4.0,311,100,VIJAYAWADA,SOUTH INDIAN
SAI BABA TIFFINS AND MEALS,BENZ CIRCLE AND AUTO NAGAR,4.0,311,100,VIJAYAWADA,SOUTH INDIAN
SRI SAI HOTEL,BENZ CIRCLE AND AUTO NAGAR,4.0,311,100,VIJAYAWADA,SOUTH INDIAN
SSS IDLY CENTER,BENZ CIRCLE AND AUTO NAGAR,4.5,3000,100,VIJAYAWADA,SOUTH INDIAN
R.K. TEA & TIFFIN CENTER,BENZ CIRCLE AND AUTO NAGAR,4.0,311,100,VIJAYAWADA,SOUTH INDIAN
MAKERS OF MILKSHAKES,BENZ CIRCLE AND AUTO NAGAR,4.0,300,200,VIJAYAWADA,BEVERAGES
AHA BHOJANAMBU,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,BIRYANI
RAM SAI TIFFINS,BENZ CIRCLE AND AUTO NAGAR,4.5,300,200,VIJAYAWADA,SOUTH INDIAN
THE COVE,BENZ CIRCLE AND AUTO NAGAR,4.0,80,250,VIJAYAWADA,BIRYANI
BISTRO BURGER'S & PIZZA,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,CONTINENTAL
VENKATESWARA VILAS,BENZ CIRCLE AND AUTO NAGAR,4.0,30,100,VIJAYAWADA,THALIS
AL-BAIK,BENZ CIRCLE AND AUTO NAGAR,4.0,311,400,VIJAYAWADA,COMBO
90'S RESTAURANT,BENZ CIRCLE AND AUTO NAGAR,4.0,30,500,VIJAYAWADA,ANDHRA
HOTEL 786 GANGURU BIRYANI,BENZ CIRCLE AND AUTO NAGAR,4.0,311,300,VIJAYAWADA,BIRYANI
SUJATHA NETHI CHITTI CHITTI IDLY,BENZ CIRCLE AND AUTO NAGAR,4.0,311,150,VIJAYAWADA,SOUTH INDIAN
MR KITCHEN,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,SOUTH INDIAN
ORDER CHEY MAWA,BENZ CIRCLE AND AUTO NAGAR,4.0,311,300,VIJAYAWADA,CHINESE
MINGICHAV,BENZ CIRCLE AND AUTO NAGAR,4.0,311,300,VIJAYAWADA,INDIAN
SHAANVI BIRYANI'S,BENZ CIRCLE AND AUTO NAGAR,4.0,311,300,VIJAYAWADA,BIRYANI
SWEET MAGIC MITHAI SHOP,BENZ CIRCLE AND AUTO NAGAR,4.5,3000,400,VIJAYAWADA,SOUTH INDIAN
GS FOOD EXPRESS,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,CHINESE
PRASAD CHICKEN PAKODI,BENZ CIRCLE AND AUTO NAGAR,4.5,300,200,VIJAYAWADA,SNACKS
BREW BUZZ,BENZ CIRCLE AND AUTO NAGAR,4.0,300,400,VIJAYAWADA,BEVERAGES
IDLY'S AND DOSA,BENZ CIRCLE AND AUTO NAGAR,2.5,30,400,VIJAYAWADA,SOUTH INDIAN
ESCAPE FOOD LOUNGE,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,CHINESE
PURE VEG MEALS BY LUNCHBOX,BENZ CIRCLE AND AUTO NAGAR,4.0,80,200,VIJAYAWADA,NORTH INDIAN
IDLEE'S,BENZ CIRCLE AND AUTO NAGAR,4.5,800,150,VIJAYAWADA,SOUTH INDIAN
RAVULAPALEM POTTIKKALU,BENZ CIRCLE AND AUTO NAGAR,4.0,311,500,VIJAYAWADA,ANDHRA
CAKE TOWN,BENZ CIRCLE AND AUTO NAGAR,4.0,311,1000,VIJAYAWADA,BAKERY
QUICK BITES,BENZ CIRCLE AND AUTO NAGAR,4.0,311,100,VIJAYAWADA,CHINESE
CRAZY BITES,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,NORTH INDIAN
CELEBRATIONS DRIVE INN,BENZ CIRCLE AND AUTO NAGAR,4.0,311,200,VIJAYAWADA,INDIAN
CAKEZONE,BENZ CIRCLE AND AUTO NAGAR,4.5,800,200,VIJAYAWADA,DESSERTS
IBACO,BENZ CIRCLE AND AUTO NAGAR,4.0,80,250,VIJAYAWADA,ICE CREAM
BAYBEE CHIKIZZA RESTAURANT,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,BEVERAGES
ANDHRA CURRIES,BENZ CIRCLE AND AUTO NAGAR,4.0,311,250,VIJAYAWADA,INDIAN
RS RAYALASEEMA RUCHULU,BENZ CIRCLE AND AUTO NAGAR,4.0,311,400,VIJAYAWADA,SOUTH INDIAN
CREAM HOUSE,BENZ CIRCLE AND AUTO NAGAR,5.0,30,150,VIJAYAWADA,BEVERAGES
VANI SWEETS,BENZ CIRCLE AND AUTO NAGAR,4.5,300,400,VIJAYAWADA,SOUTH INDIAN
ARABIAN KNIGHTS,BENZ CIRCLE AND AUTO NAGAR,4.0,311,400,VIJAYAWADA,ARABIAN
FIVE STAR CHICKEN,BENZ CIRCLE AND AUTO NAGAR,4.5,30,150,VIJAYAWADA,FAST FOOD
